season_year,player_id,player_name,team_name,team_code,rank_no,g,sba,sb,cs,sb_rate,oob,pko
2019,76802,김성현,SSG,SK,6,144,8,6,2,75.0,5,0
2019,67872,로맥,SSG,SK,6,137,9,6,3,66.7,3,0
2019,69804,채현우,SSG,SK,8,9,4,3,1,75.0,0,0
2019,75847,최정,SSG,SK,8,141,5,3,2,60.0,3,1
2019,79465,배영섭,SSG,SK,10,30,2,2,0,100.0,0,0
2019,62884,최항,SSG,SK,10,52,2,2,0,100.0,0,1
2019,73209,나주환,SSG,SK,12,94,3,1,2,33.3,2,2
2019,76812,이재원,SSG,SK,12,139,1,1,0,100.0,3,1
2019,63450,정현,SSG,SK,12,27,2,1,1,50.0,0,0
2019,63123,강승호,SSG,SK,15,15,0,0,0,,0,0
2019,69860,김성민,SSG,SK,15,2,0,0,0,,0,1
2019,69825,김창평,SSG,SK,15,18,0,0,0,,1,0
2019,79847,김태훈,SSG,SK,15,1,0,0,0,,0,0
2019,66052,남태혁,SSG,SK,15,12,0,0,0,,0,0
2019,74846,박정권,SSG,SK,15,18,0,0,0,,0,0
2019,75138,신재웅,SSG,SK,15,1,0,0,0,,0,0
2019,61743,오준혁,SSG,SK,15,2,0,0,0,,0,0
2019,64805,이승진,SSG,SK,15,1,0,0,0,,0,0
2019,65869,이현석,SSG,SK,15,2,0,0,0,,0,0
2019,64803,임재현,SSG,SK,15,6,0,0,0,,0,0
2019,75151,정의윤,SSG,SK,15,110,0,0,0,,3,1
2019,61869,정진기,SSG,SK,15,13,0,0,0,,0,0
2019,69802,최경모,SSG,SK,15,17,0,0,0,,0,0
2019,63895,최민재,SSG,SK,15,1,0,0,0,,0,0
2019,76158,최승준,SSG,SK,15,10,0,0,0,,0,0
2019,68868,최준우,SSG,SK,15,15,0,0,0,,0,0
2019,62895,한유섬,SSG,SK,15,125,1,0,1,0.0,8,0
2019,77243,허도환,SSG,SK,15,56,1,0,1,0.0,1,0
2019,62415,박해민,삼성,SS,1,144,31,24,7,77.4,4,2
2019,79402,김상수,삼성,SS,2,129,24,21,3,87.5,3,0
2019,69453,이학주,삼성,SS,3,118,20,15,5,75.0,7,0
2019,62404,구자욱,삼성,SS,4,122,14,11,3,78.6,8,0
2019,61404,김헌곤,삼성,SS,5,114,18,10,8,55.6,3,1
2019,67450,러프,삼성,SS,6,133,9,6,3,66.7,6,0
2019,64468,박계범,삼성,SS,7,58,6,5,1,83.3,1,1
2019,66462,김성훈,삼성,SS,8,65,7,4,3,57.1,0,2
2019,61197,최영진,삼성,SS,8,96,5,4,1,80.0,1,0
2019,66838,김동엽,삼성,SS,10,60,3,2,1,66.7,4,0
2019,75566,이원석,삼성,SS,10,111,3,2,1,66.7,1,0
2019,69418,박승규,삼성,SS,12,14,2,1,1,50.0,0,0
2019,66409,이성규,삼성,SS,12,16,2,1,1,50.0,1,0
2019,64493,최선호,삼성,SS,12,17,1,1,0,100.0,0,0
2019,74540,강민호,삼성,SS,15,112,0,0,0,,2,1
2019,68407,공민규,삼성,SS,15,28,0,0,0,,0,0
2019,99445,권오준,삼성,SS,15,2,0,0,0,,0,0
2019,69442,김도환,삼성,SS,15,61,0,0,0,,0,0
2019,64793,김민수,삼성,SS,15,29,0,0,0,,0,0
2019,60288,김응민,삼성,SS,15,8,0,0,0,,0,0
2019,64499,김재현,삼성,SS,15,6,0,0,0,,0,0
2019,64407,김호재,삼성,SS,15,28,1,0,1,0.0,0,0
2019,62409,박찬도,삼성,SS,15,30,1,0,1,0.0,0,0
2019,71432,박한이,삼성,SS,15,30,0,0,0,,0,0
2019,64410,백승민,삼성,SS,15,19,0,0,0,,0,0
2019,72456,손주인,삼성,SS,15,20,1,0,1,0.0,1,0
2019,64469,송준석,삼성,SS,15,26,0,0,0,,1,0
2019,69403,양우현,삼성,SS,15,1,0,0,0,,0,0
2019,69405,윌리엄슨,삼성,SS,15,40,1,0,1,0.0,1,0
2019,64266,이성곤,삼성,SS,15,13,0,0,0,,1,0
2019,62499,이현동,삼성,SS,15,1,0,0,0,,0,0
2019,67421,최지광,삼성,SS,15,1,0,0,0,,0,0
2019,62907,박민우,NC,NC,1,125,25,18,7,72.0,5,0
2019,76849,이명기,NC,NC,2,139,18,14,4,77.8,5,1
2019,64984,김태진,NC,NC,3,123,16,12,4,75.0,6,2
2019,60566,이상호,NC,NC,4,102,15,10,5,66.7,4,1
2019,62934,김성욱,NC,NC,5,116,10,6,4,60.0,2,0
2019,65905,최승민,NC,NC,5,24,8,6,2,75.0,0,0
2019,76232,양의지,NC,NC,7,118,7,4,3,57.1,2,1
2019,63963,권희동,NC,NC,8,116,3,3,0,100.0,2,0
2019,66917,김찬형,NC,NC,8,76,7,3,4,42.9,3,0
2019,78813,모창민,NC,NC,8,101,5,3,2,60.0,1,0
2019,69901,스몰린스키,NC,NC,8,55,4,3,1,75.0,2,0
2019,62925,강진성,NC,NC,12,41,3,2,1,66.7,0,0
2019,62947,나성범,NC,NC,12,23,3,2,1,66.7,4,0
2019,74465,박석민,NC,NC,14,112,3,1,2,33.3,4,1
2019,69950,베탄코트,NC,NC,14,53,2,1,1,50.0,1,0
2019,73213,손시헌,NC,NC,14,68,3,1,2,33.3,1,1
2019,62025,이원재,NC,NC,14,94,3,1,2,33.3,4,0
2019,76720,정범모,NC,NC,14,25,2,1,1,50.0,0,0
2019,79358,강윤구,NC,NC,19,1,0,0,0,,0,0
2019,60339,김건태,NC,NC,19,1,0,0,0,,0,0
2019,68900,김영규,NC,NC,19,1,0,0,0,,0,0
2019,63920,김준완,NC,NC,19,8,0,0,0,,0,1
2019,75867,김진성,NC,NC,19,3,0,0,0,,0,0
2019,79234,김진형,NC,NC,19,11,0,0,0,,0,0
2019,68906,김철호,NC,NC,19,2,0,0,0,,0,0
2019,78122,김태군,NC,NC,19,18,0,0,0,,0,0
2019,68912,김형준,NC,NC,19,55,0,0,0,,3,0
2019,62931,노진혁,NC,NC,19,110,1,0,1,0.0,2,0
2019,78366,민태호,NC,NC,19,1,0,0,0,,0,0
2019,62921,박헌욱,NC,NC,19,6,0,0,0,,0,0
2019,64995,배재환,NC,NC,19,2,0,0,0,,0,0
2019,68904,오영수,NC,NC,19,3,0,0,0,,0,0
2019,76118,원종현,NC,NC,19,6,0,0,0,,0,0
2019,63903,유영준,NC,NC,19,3,0,0,0,,0,0
2019,76757,유원상,NC,NC,19,3,0,0,0,,0,0
2019,62537,윤수강,NC,NC,19,2,0,0,0,,0,0
2019,61329,윤지웅,NC,NC,19,1,0,0,0,,0,0
2019,65964,이우석,NC,NC,19,1,0,0,0,,0,0
2019,68901,이인혁,NC,NC,19,6,0,0,0,,0,0
2019,69969,전사민,NC,NC,19,1,0,0,0,,0,0
2019,73306,지석훈,NC,NC,19,76,1,0,1,0.0,5,0
2019,66920,최성영,NC,NC,19,1,0,0,0,,0,0
2019,65042,홍성무,NC,NC,19,2,0,0,0,,0,0
2019,64006,심우준,KT,KT,1,138,27,24,3,88.9,3,1
2019,64004,김민혁,KT,KT,2,127,32,22,10,68.8,2,3
2019,60558,오태곤,KT,KT,3,123,21,19,2,90.5,2,0
2019,76313,황재균,KT,KT,4,124,17,10,7,58.8,6,1
2019,68050,강백호,KT,KT,5,116,14,9,5,64.3,3,0
2019,67025,로하스,KT,KT,6,142,8,4,4,50.0,10,1
2019,62802,박승욱,KT,KT,6,101,5,4,1,80.0,6,0
2019,74339,유한준,KT,KT,8,139,3,3,0,100.0,3,0
2019,64868,조용호,KT,KT,8,87,7,3,4,42.9,5,0
2019,64906,강민국,KT,KT,10,58,2,2,0,100.0,1,0
2019,64007,문상철,KT,KT,10,33,2,2,0,100.0,0,0
2019,63088,김진곤,KT,KT,12,19,2,1,1,50.0,2,0
2019,64012,송민섭,KT,KT,12,105,4,1,3,25.0,1,1
2019,68069,고명성,KT,KT,14,30,0,0,0,,1,1
2019,64014,김병희,KT,KT,14,4,0,0,0,,0,0
2019,63448,김영환,KT,KT,14,13,0,0,0,,0,0
2019,65062,김재윤,KT,KT,14,3,0,0,0,,0,0
2019,73113,박경수,KT,KT,14,137,1,0,1,0.0,1,0
2019,69056,박민석,KT,KT,14,3,0,0,0,,0,0
2019,64166,배정대,KT,KT,14,66,2,0,2,0.0,1,0
2019,69041,손동현,KT,KT,14,2,0,0,0,,0,0
2019,64011,안승한,KT,KT,14,36,0,0,0,,1,0
2019,67006,안치영,KT,KT,14,5,0,0,0,,0,0
2019,65056,엄상백,KT,KT,14,1,0,0,0,,0,0
2019,74215,윤석민,KT,KT,14,63,0,0,0,,1,0
2019,67008,이대은,KT,KT,14,4,0,0,0,,0,0
2019,73153,이대형,KT,KT,14,18,0,0,0,,1,0
2019,77654,이준수,KT,KT,14,32,0,0,0,,2,0
2019,60343,이해창,KT,KT,14,30,0,0,0,,0,0
2019,78548,장성우,KT,KT,14,127,1,0,1,0.0,6,0
2019,65058,정성곤,KT,KT,14,2,0,0,0,,0,0
2019,65060,주권,KT,KT,14,1,0,0,0,,0,0
2019,78517,하준호,KT,KT,14,1,0,0,0,,0,0
2019,76249,민병헌,롯데,LT,1,101,19,13,6,68.4,6,0
2019,77532,손아섭,롯데,LT,1,134,21,13,8,61.9,3,1
2019,78513,전준우,롯데,LT,3,141,10,8,2,80.0,7,1
2019,65515,강로한,롯데,LT,4,104,8,7,1,87.5,3,2
2019,69530,아수아헤,롯데,LT,5,49,6,4,2,66.7,2,1
2019,60523,정훈,롯데,LT,5,88,7,4,3,57.1,2,0
2019,61204,김동한,롯데,LT,7,42,5,3,2,60.0,0,0
2019,62556,신본기,롯데,LT,7,121,6,3,3,50.0,1,1
2019,76509,김문호,롯데,LT,9,51,2,2,0,100.0,0,0
2019,66508,나경민,롯데,LT,9,45,2,2,0,100.0,1,0
2019,61566,허일,롯데,LT,9,71,3,2,1,66.7,0,0
2019,64501,배성근,롯데,LT,12,36,1,1,0,100.0,0,0
2019,69569,윌슨,롯데,LT,12,68,3,1,2,33.3,7,0
2019,63593,조홍석,롯데,LT,12,42,1,1,0,100.0,0,0
2019,68525,한동희,롯데,LT,12,59,1,1,0,100.0,1,0
2019,69517,고승민,롯데,LT,16,30,0,0,0,,2,0
2019,72523,고효준,롯데,LT,16,1,0,0,0,,0,0
2019,63543,구승민,롯데,LT,16,2,0,0,0,,0,0
2019,67504,김정율,롯데,LT,16,11,0,0,0,,1,0
2019,61591,김사훈,롯데,LT,16,3,0,0,0,,0,0
2019,62558,김준태,롯데,LT,16,43,0,0,0,,4,0
2019,67539,나균안,롯데,LT,16,104,0,0,0,,1,0
2019,72546,문규현,롯데,LT,16,40,0,0,0,,2,0
2019,60559,박시영,롯데,LT,16,3,0,0,0,,0,0
2019,63512,박진형,롯데,LT,16,2,0,0,0,,0,0
2019,75321,손승락,롯데,LT,16,2,0,0,0,,0,0
2019,69508,신윤후,롯데,LT,16,17,0,0,0,,0,0
2019,64022,안중열,롯데,LT,16,73,1,0,1,0.0,1,1
2019,64504,오윤석,롯데,LT,16,76,0,0,0,,1,1
2019,79293,오현택,롯데,LT,16,1,0,0,0,,0,0
2019,71564,이대호,롯데,LT,16,135,0,0,0,,3,0
2019,76100,이병규,롯데,LT,16,8,0,0,0,,0,0
2019,66504,이찬건,롯데,LT,16,2,0,0,0,,0,0
2019,65586,전병우,롯데,LT,16,29,0,0,0,,1,0
2019,68518,정보근,롯데,LT,16,15,0,0,0,,0,0
2019,68556,정성종,롯데,LT,16,2,0,0,0,,0,0
2019,63558,정준혁,롯데,LT,16,6,0,0,0,,0,0
2019,77463,채태인,롯데,LT,16,59,0,0,0,,0,0
2019,64718,최설우,롯데,LT,16,1,0,0,0,,0,0
2019,78566,황진수,롯데,LT,16,6,0,0,0,,0,0
2019,64646,박찬호,KIA,HT,1,133,45,39,6,86.7,8,3
2019,64560,이창진,KIA,HT,2,133,16,8,8,50.0,3,1
2019,66606,최원준,KIA,HT,2,90,12,8,4,66.7,4,0
2019,78603,김선빈,KIA,HT,4,121,9,5,4,55.6,5,0
2019,79608,안치홍,KIA,HT,5,105,6,4,2,66.7,5,0
2019,76368,유재신,KIA,HT,5,71,7,4,3,57.1,2,0
2019,70410,김주찬,KIA,HT,7,100,4,3,1,75.0,4,1
2019,66615,류승현,KIA,HT,7,57,5,3,2,60.0,1,0
2019,62864,김민식,KIA,HT,9,53,2,2,0,100.0,1,1
2019,79113,문선재,KIA,HT,9,29,3,2,1,66.7,1,0
2019,62908,황윤호,KIA,HT,9,57,4,2,2,50.0,3,0
2019,64657,박준태,KIA,HT,12,38,2,1,1,50.0,0,0
2019,63722,한승택,KIA,HT,12,105,1,1,0,100.0,4,0
2019,69605,해즐베이커,KIA,HT,12,11,2,1,1,50.0,0,0
2019,63628,고영창,KIA,HT,15,1,0,0,0,,0,0
2019,63636,고장혁,KIA,HT,15,22,1,0,1,0.0,0,0
2019,76350,김세현,KIA,HT,15,1,0,0,0,,0,0
2019,78629,나지완,KIA,HT,15,56,0,0,0,,0,0
2019,65643,문경찬,KIA,HT,15,2,0,0,0,,0,0
2019,78643,백용환,KIA,HT,15,28,0,0,0,,0,0
2019,66662,신범수,KIA,HT,15,39,0,0,0,,0,0
2019,69646,양승철,KIA,HT,15,1,0,0,0,,0,0
2019,69636,오선우,KIA,HT,15,27,0,0,0,,0,0
2019,68614,오정환,KIA,HT,15,30,2,0,2,0.0,1,0
2019,62265,유민상,KIA,HT,15,61,0,0,0,,4,0
2019,62668,윤해진,KIA,HT,15,2,0,0,0,,0,0
2019,65616,이민우,KIA,HT,15,1,0,0,0,,0,0
2019,70756,이범호,KIA,HT,15,19,0,0,0,,0,0
2019,63260,이우성,KIA,HT,15,60,0,0,0,,0,0
2019,60648,이인행,KIA,HT,15,9,0,0,0,,0,0
2019,67644,이정훈,KIA,HT,15,7,0,0,0,,0,0
2019,66657,이진영,KIA,HT,15,11,0,0,0,,0,0
2019,60634,임기준,KIA,HT,15,1,0,0,0,,0,0
2019,69645,장유호,KIA,HT,15,1,0,0,0,,0,0
2019,66609,전상현,KIA,HT,15,1,0,0,0,,0,0
2019,62893,최정민,KIA,HT,15,4,0,0,0,,1,0
2019,65464,최정용,KIA,HT,15,8,0,0,0,,0,0
2019,72443,최형우,KIA,HT,15,136,1,0,1,0.0,6,0
2019,69652,터커,KIA,HT,15,95,0,0,0,,3,0
2019,68646,한준수,KIA,HT,15,7,0,0,0,,1,0
2019,60605,홍재호,KIA,HT,15,10,0,0,0,,0,0
2019,65610,황대인,KIA,HT,15,12,0,0,0,,1,0
2019,79231,정수빈,두산,OB,1,123,34,26,8,76.5,10,2
2019,62234,류지혁,두산,OB,2,118,23,18,5,78.3,3,1
2019,79215,박건우,두산,OB,3,127,15,12,3,80.0,9,1
2019,79240,허경민,두산,OB,4,133,16,11,5,68.8,7,2
2019,62244,박세혁,두산,OB,5,137,10,8,2,80.0,6,0
2019,77248,오재원,두산,OB,6,98,8,6,2,75.0,1,1
2019,67207,이유찬,두산,OB,7,25,5,5,0,100.0,0,0
2019,61208,정진호,두산,OB,7,66,7,5,2,71.4,1,0
2019,74206,김재호,두산,OB,9,130,6,3,3,50.0,5,0
2019,78224,김재환,두산,OB,9,136,4,3,1,75.0,2,0
2019,75334,오재일,두산,OB,11,130,3,2,1,66.7,2,0
2019,63257,김인태,두산,OB,12,26,2,1,1,50.0,1,0
2019,69207,김태근,두산,OB,12,9,3,1,2,33.3,0,0
2019,69209,페르난데스,두산,OB,12,144,3,1,2,33.3,3,0
2019,79290,국해성,두산,OB,15,21,0,0,0,,0,0
2019,72447,권혁,두산,OB,15,1,0,0,0,,0,0
2019,64260,김경호,두산,OB,15,32,0,0,0,,0,0
2019,69238,김대한,두산,OB,15,19,0,0,0,,0,0
2019,73248,김승회,두산,OB,15,1,0,0,0,,0,0
2019,67202,박유연,두산,OB,15,2,0,0,0,,0,0
2019,70425,배영수,두산,OB,15,2,0,0,0,,0,0
2019,63559,백동훈,두산,OB,15,41,1,0,1,0.0,0,0
2019,66203,서예일,두산,OB,15,7,0,0,0,,0,0
2019,69203,송승환,두산,OB,15,2,0,0,0,,0,0
2019,64086,신성현,두산,OB,15,35,0,0,0,,0,0
2019,66291,이영하,두산,OB,15,1,0,0,0,,0,0
2019,63440,이흥련,두산,OB,15,27,0,0,0,,1,0
2019,63202,장승현,두산,OB,15,35,0,0,0,,0,0
2019,68205,전민재,두산,OB,15,2,0,0,0,,0,0
2019,61104,정병곤,두산,OB,15,20,0,0,0,,0,0
2019,76267,최주환,두산,OB,15,87,0,0,0,,8,0
2019,63248,함덕주,두산,OB,15,1,0,0,0,,0,0
2019,64300,김하성,키움,WO,1,139,37,33,4,89.2,3,1
2019,67304,김혜성,키움,WO,2,122,23,20,3,87.0,2,0
2019,78168,서건창,키움,WO,3,113,20,17,3,85.0,6,3
2019,67341,이정후,키움,WO,4,140,20,13,7,65.0,4,0
2019,64346,임병욱,키움,WO,5,117,12,10,2,83.3,3,1
2019,62353,박정음,키움,WO,6,60,11,6,5,54.5,1,0
2019,79456,이지영,키움,WO,7,106,6,5,1,83.3,2,1
2019,62356,김규민,키움,WO,8,94,6,2,4,33.3,1,0
2019,65357,송성문,키움,WO,8,103,3,2,1,66.7,1,0
2019,79365,박동원,키움,WO,10,112,1,1,0,100.0,3,0
2019,68345,샌즈,키움,WO,10,139,3,1,2,33.3,5,0
2019,65898,김웅빈,키움,WO,12,4,0,0,0,,0,0
2019,65304,김은성,키움,WO,12,5,0,0,0,,0,0
2019,69306,김주형,키움,WO,12,3,0,0,0,,0,0
2019,79300,김지수,키움,WO,12,69,0,0,0,,1,0
2019,75125,박병호,키움,WO,12,122,1,0,1,0.0,2,0
2019,68330,예진원,키움,WO,12,2,0,0,0,,0,0
2019,61456,윤영삼,키움,WO,12,1,0,0,0,,0,0
2019,64340,임지열,키움,WO,12,11,0,0,0,,0,0
2019,79334,장영석,키움,WO,12,119,0,0,0,,2,0
2019,66354,주효상,키움,WO,12,18,0,0,0,,1,0
2019,68362,추재현,키움,WO,12,1,0,0,0,,0,0
2019,65399,허정협,키움,WO,12,37,0,0,0,,0,0
2020,79109,오지환,LG,LG,1,141,28,20,8,71.4,9,1
2020,66108,홍창기,LG,LG,2,135,16,11,5,68.8,4,1
2020,65207,신민재,LG,LG,3,68,10,8,2,80.0,1,0
2020,61186,이천웅,LG,LG,3,89,13,8,5,61.5,7,0
2020,79150,정주현,LG,LG,3,134,15,8,7,53.3,7,1
2020,78217,김용의,LG,LG,6,101,10,7,3,70.0,1,0
2020,75808,정근우,LG,LG,6,72,9,7,2,77.8,2,0
2020,50150,손호영,LG,LG,8,23,5,5,0,100.0,1,0
2020,77564,김민성,LG,LG,9,87,3,2,1,66.7,2,0
2020,50165,라모스,LG,LG,9,117,2,2,0,100.0,4,0
2020,72133,박용택,LG,LG,9,97,2,2,0,100.0,1,0
2020,61102,유강남,LG,LG,12,137,2,1,1,50.0,3,0
2020,78135,이형종,LG,LG,12,81,1,1,0,100.0,4,0
2020,64101,한석현,LG,LG,12,9,1,1,0,100.0,0,0
2020,69100,구본혁,LG,LG,15,125,0,0,0,,1,1
2020,66145,김대현,LG,LG,15,1,0,0,0,,0,0
2020,76290,김현수,LG,LG,15,142,2,0,2,0.0,4,0
2020,66113,김호은,LG,LG,15,69,0,0,0,,1,0
2020,69104,남호,LG,LG,15,1,0,0,0,,0,0
2020,63103,류원석,LG,LG,15,1,0,0,0,,0,0
2020,64100,박재욱,LG,LG,15,15,0,0,0,,0,0
2020,65136,박지규,LG,LG,15,4,0,0,0,,0,0
2020,65109,백승현,LG,LG,15,27,0,0,0,,1,0
2020,78819,백청훈,LG,LG,15,1,0,0,0,,0,0
2020,73801,송은범,LG,LG,15,4,0,0,0,,0,0
2020,64153,양석환,LG,LG,15,40,0,0,0,,1,0
2020,71184,이성우,LG,LG,15,72,0,0,0,,3,0
2020,61145,이우찬,LG,LG,15,1,0,0,0,,0,0
2020,68106,이재원,LG,LG,15,16,0,0,0,,0,0
2020,69134,이정용,LG,LG,15,1,0,0,0,,0,0
2020,67164,이찬혁,LG,LG,15,1,0,0,0,,0,0
2020,64115,장준원,LG,LG,15,46,0,0,0,,0,1
2020,78361,전민수,LG,LG,15,4,0,0,0,,0,0
2020,69159,정우영,LG,LG,15,2,0,0,0,,0,0
2020,76650,진해수,LG,LG,15,1,0,0,0,,0,0
2020,79192,채은성,LG,LG,15,109,3,0,3,0.0,4,0
2020,79140,최동환,LG,LG,15,3,0,0,0,,0,0
2020,62146,최성훈,LG,LG,15,3,0,0,0,,0,0
2020,63913,최재원,LG,LG,15,6,0,0,0,,0,0
2020,74163,이용규,한화,HH,1,120,25,17,8,68.0,5,1
2020,63704,노수광,한화,HH,2,100,18,11,7,61.1,4,0
2020,61208,정진호,한화,HH,3,113,16,9,7,56.3,2,0
2020,68730,호잉,한화,HH,4,34,8,5,3,62.5,2,0
2020,62700,하주석,한화,HH,5,72,5,4,1,80.0,3,0
2020,50730,반즈,한화,HH,6,74,3,2,1,66.7,0,0
2020,66706,장진혁,한화,HH,6,19,3,2,1,66.7,1,1
2020,61700,강경학,한화,HH,8,94,3,1,2,33.3,3,1
2020,73136,이성열,한화,HH,8,79,2,1,1,50.0,2,0
2020,68743,정은원,한화,HH,8,79,2,1,1,50.0,5,0
2020,76509,김문호,한화,HH,11,18,0,0,0,,0,0
2020,61554,김민하,한화,HH,11,36,0,0,0,,1,0
2020,65503,김지수,한화,HH,11,14,0,0,0,,0,0
2020,68701,김진욱,한화,HH,11,1,0,0,0,,0,0
2020,71752,김태균,한화,HH,11,67,0,0,0,,0,0
2020,69702,김건,한화,HH,11,4,0,0,0,,0,0
2020,79705,김회성,한화,HH,11,15,0,0,0,,0,0
2020,69737,노시환,한화,HH,11,106,1,0,1,0.0,1,0
2020,64704,노태형,한화,HH,11,55,1,0,1,0.0,1,0
2020,66707,박상언,한화,HH,11,38,0,0,0,,0,0
2020,50709,박정현,한화,HH,11,30,0,0,0,,2,0
2020,63703,박한결,한화,HH,11,13,0,0,0,,0,0
2020,76753,송광민,한화,HH,11,94,0,0,0,,1,0
2020,62797,양성우,한화,HH,11,5,0,0,0,,0,0
2020,78756,오선진,한화,HH,11,93,1,0,1,0.0,1,0
2020,69766,유로결,한화,HH,11,30,1,0,1,0.0,1,0
2020,65703,이도윤,한화,HH,11,14,0,0,0,,0,0
2020,66702,이시원,한화,HH,11,37,0,0,0,,1,0
2020,60343,이해창,한화,HH,11,70,2,0,2,0.0,2,0
2020,50704,임종찬,한화,HH,11,52,1,0,1,0.0,1,1
2020,63700,장운호,한화,HH,11,24,0,0,0,,0,0
2020,64209,정기훈,한화,HH,11,29,1,0,1,0.0,0,0
2020,74857,정우람,한화,HH,11,1,0,0,0,,0,0
2020,69705,조한민,한화,HH,11,25,0,0,0,,0,0
2020,76158,최승준,한화,HH,11,2,0,0,0,,0,0
2020,50707,최인호,한화,HH,11,47,0,0,0,,0,0
2020,78288,최재훈,한화,HH,11,126,0,0,0,,3,0
2020,74729,최진행,한화,HH,11,84,0,0,0,,0,0
2020,69706,허관회,한화,HH,11,1,0,0,0,,1,0
2020,50854,최지훈,SSG,SK,1,127,24,18,6,75.0,3,3
2020,60558,오태곤,SSG,SK,2,94,21,15,6,71.4,1,2
2020,75847,최정,SSG,SK,3,133,11,8,3,72.7,6,2
2020,71837,김강민,SSG,SK,4,122,12,7,5,58.3,2,1
2020,69825,김창평,SSG,SK,4,35,7,7,0,100.0,1,1
2020,61869,정진기,SSG,SK,4,50,8,7,1,87.5,1,1
2020,67872,로맥,SSG,SK,7,139,6,4,2,66.7,5,0
2020,69804,채현우,SSG,SK,8,16,3,3,0,100.0,0,0
2020,62895,한유섬,SSG,SK,9,62,2,2,0,100.0,2,0
2020,61353,고종욱,SSG,SK,10,92,4,1,3,25.0,2,1
2020,64260,김경호,SSG,SK,10,56,5,1,4,20.0,0,0
2020,63339,김민준,SSG,SK,10,12,2,1,1,50.0,0,1
2020,76802,김성현,SSG,SK,10,133,2,1,1,50.0,6,1
2020,67893,박성한,SSG,SK,10,41,2,1,1,50.0,0,1
2020,64890,유서준,SSG,SK,10,28,2,1,1,50.0,0,0
2020,65869,이현석,SSG,SK,10,58,1,1,0,100.0,0,1
2020,68868,최준우,SSG,SK,10,66,2,1,1,50.0,2,0
2020,62884,최항,SSG,SK,10,47,1,1,0,100.0,1,0
2020,50848,김성민,SSG,SK,19,9,0,0,0,,0,0
2020,76869,김재현,SSG,SK,19,8,0,0,0,,0,1
2020,63894,김사윤,SSG,SK,19,4,0,0,0,,0,0
2020,65411,김주온,SSG,SK,19,2,0,0,0,,0,0
2020,66859,김주한,SSG,SK,19,1,0,0,0,,0,0
2020,79847,김태훈,SSG,SK,19,2,0,0,0,,0,0
2020,66052,남태혁,SSG,SK,19,35,0,0,0,,0,0
2020,50868,류효승,SSG,SK,19,8,0,0,0,,0,0
2020,64893,박민호,SSG,SK,19,4,0,0,0,,0,0
2020,60841,박종훈,SSG,SK,19,1,0,0,0,,0,0
2020,64896,서동민,SSG,SK,19,3,0,0,0,,0,0
2020,61895,서진용,SSG,SK,19,6,0,0,0,,0,0
2020,75138,신재웅,SSG,SK,19,1,0,0,0,,0,0
2020,50859,오원석,SSG,SK,19,2,0,0,0,,0,0
2020,61743,오준혁,SSG,SK,19,70,3,0,3,0.0,4,0
2020,74215,윤석민,SSG,SK,19,34,0,0,0,,1,0
2020,50819,이거연,SSG,SK,19,8,0,0,0,,0,0
2020,76812,이재원,SSG,SK,19,80,0,0,0,,1,0
2020,63440,이흥련,SSG,SK,19,49,0,0,0,,0,0
2020,62056,정영일,SSG,SK,19,1,0,0,0,,0,0
2020,75151,정의윤,SSG,SK,19,76,1,0,1,0.0,2,0
2020,63450,정현,SSG,SK,19,89,2,0,2,0.0,0,0
2020,64768,조이현,SSG,SK,19,1,0,0,0,,0,0
2020,77463,채태인,SSG,SK,19,71,0,0,0,,1,0
2020,69813,하재훈,SSG,SK,19,1,0,0,0,,0,0
2020,50840,현원회,SSG,SK,19,1,0,0,0,,0,0
2020,50802,화이트,SSG,SK,19,9,0,0,0,,1,0
2020,62415,박해민,삼성,SS,1,132,46,34,12,73.9,5,3
2020,50458,김지찬,삼성,SS,2,135,25,21,4,84.0,1,2
2020,62404,구자욱,삼성,SS,3,118,24,19,5,79.2,4,2
2020,79402,김상수,삼성,SS,4,120,13,10,3,76.9,4,0
2020,61404,김헌곤,삼성,SS,5,97,12,7,5,58.3,2,0
2020,50468,살라디노,삼성,SS,6,44,7,6,1,85.7,2,1
2020,69453,이학주,삼성,SS,6,64,8,6,2,75.0,2,1
2020,62409,박찬도,삼성,SS,8,51,6,5,1,83.3,3,0
2020,66838,김동엽,삼성,SS,9,115,8,4,4,50.0,0,2
2020,69418,박승규,삼성,SS,9,91,9,4,5,44.4,1,0
2020,64468,박계범,삼성,SS,11,80,5,3,2,60.0,2,0
2020,66409,이성규,삼성,SS,11,98,4,3,1,75.0,3,0
2020,64407,김호재,삼성,SS,13,65,2,2,0,100.0,2,0
2020,64266,이성곤,삼성,SS,13,62,2,2,0,100.0,2,1
2020,61197,최영진,삼성,SS,13,58,5,2,3,40.0,0,0
2020,50469,팔카,삼성,SS,13,51,2,2,0,100.0,2,0
2020,64610,강한울,삼성,SS,17,34,1,1,0,100.0,0,0
2020,63435,김성표,삼성,SS,17,15,1,1,0,100.0,0,0
2020,74540,강민호,삼성,SS,19,119,0,0,0,,2,0
2020,65412,권정웅,삼성,SS,19,3,0,0,0,,0,0
2020,61365,김대우,삼성,SS,19,1,0,0,0,,0,0
2020,69442,김도환,삼성,SS,19,34,0,0,0,,1,0
2020,64793,김민수,삼성,SS,19,17,0,0,0,,0,0
2020,67449,김성윤,삼성,SS,19,9,0,0,0,,0,1
